order_id,distance
d8541096e0d84a41ea8e5761296a7ab9,715
d8548c48e1580222bda2c86c47ce10cd,396
d85553b6a0d18ab73d361def4c79d08f,377
d855859634047e01721b79b19351224f,535
d856e505d0de5e968c3b1dffca9c8940,922
d8578262363755dd9a09ce0b4110a1cd,370
d857d0a4f3a11a5edda482cd70b6008a,440
d858299446e4d2e4a686d1dcf9a93359,1338
d858d63e625f2b1e5273f8e9312802a4,461
d85a98bb9881eb52e0efa5e9ddece3eb,1962
d85b0457ca24686fbe089a39aab111bd,962
d85c21edbd2d9fc056908945b37bb577,3.2
d85c2deca369a3930811855341fb3d11,402
d85ce87a3af93d77d9ffb99a90c76710,67.2
d85ce9b0e10e08627fdc72bedcf4cde3,418
d85d09e4eda085d59170079ffc203fd9,1174
d85d798c30de34a10899fc8df46b330a,824
d85dd7b0f1c5839ad5b3cde77f196e53,28.5
d85e7bfbf3642aa30c49c490a914d140,43.4
d85efeeca6be7949e59458c5d26169db,14.6
d860631771a39cab8dbd1fd3c9d9b46b,485
d860d32de96314e1c520c1dee7bbbde7,22.3
d860f5159cf88738ce5f8356512edb65,713
d860fd3dc065e22ac79622d39d28e1bc,301
d86120cf943d0b5402307848d5bab386,508
d86151346a2ad9a3a4e6cfb4e2a885a1,1169
d8616719eeea1779ffc680fea646f9a3,702
d8620e7ce05898d127530e10ba2c78f7,1937
d8627b28da69b163792bfd62ce10b6f4,475
d86305c284cecff56c7ee9d3fbd4f8d6,358
d86359a45e3f6c6d8b35f7b13e41abf5,481
d864a779606f422a7afe050dd25d7209,981
d8650bf37d486fd6c6111210e5c0e282,428
d8651642157a4517771c50eb1e699109,184
d865ad03de9edf74fc6bc89b5bd52706,177
d865bc459503b9c8a19382a7634ed5d5,1105
d8665f349c8a92546c754a7e84627c52,278
d866a99eedddb2e64c1dc53d01c9ea15,596
d868b96ed53089f3a6e9b202ee041dbf,494
d868cf92a5a1305fc7277c60062e81ac,116
d8691426e29a4206ab5076fcdbc1736d,102
d869e173d8657184421f2f2a939f9e24,2761
d86c683d3790be2beffa016e4140940d,224
d86e34fb55dbe6507acb469ef5d50906,347
d86e65a13d3e7a90d876cb6b9064f1ac,18.1
d8711cd641288f4e2e1a84dc3c6ade21,6.7
d871c26f47ac69e5afda955147ed598f,458
d871dddcb611a31e705345b5c37d7a72,734
d8721b9f395286c3b43ff47a250ad40a,121
d8734ba226623cf1c86b3cce8cbffa78,998
d873fac825acde118d8302108e56afff,2798
d8751e37cdb2166fa6df8a8ebc346768,783
d87565906f3fd865c7d42113ba3bc703,1024
d8764a0bfdbd63c0dbcb665b8eafb7d8,169
d876b34afec9a37354e30d656829878d,1379
d87739e1a489341831ec68b0876174f0,82.3
d877555d54e7b6c523dce69ff6eed257,744
d877b306ef910af8ed6dc15022dbbc65,1283
d878a5313be350f1299ab46a1bed9254,1057
d87a96586b2257de297aa1added6124b,688
d87b1839583018f4810f6dc5b3a273e8,1940
d87c46e5d841c98f8f7c42a5069f6e0c,2109
d87d66c849378ef6a1e7a835e8e291f6,1541
d87efaa8a13d7d43b3464f49c528c787,143
d8812294227048fefff4168f5beaa9d6,60.4
d8823f4e35f58bef4822771f326d6153,1907
d883525a20a921f48a549f76c944fce8,615
d883754340c635b6b1946e3db8b33ceb,1989
d88484d12aee1fa5348ab2bbd1e967e1,705
d884aeded7a463f237549f42945b729c,594
d884c6a73ee6bc49e4db45abae4f3490,327
d885635e019669c17658a0f898cf7dd6,97.5
d8869b7bf74e01d8de9c3f1a58352113,60.4
d886b00d4a23706eb91d946fc5a33a3a,1000
d8871dabf991b93f323970274f492e85,269
d8873bf094241e89baf8a0c73abe55d8,702
d8873f1bbe5dcb703bdb0aee14aa0948,680
d8874b1e052a1771375e5b95b0b739ca,391
d887b52c6516beb39e8cd44a5f8b60f7,425
d887cb83cb643b2b98e4f1711d99d4cc,22.7
d88817e778e1757d6b7ea060be13a7f3,532
d888f4591d9dd27281a58331a6a9db93,986
d8893f2dcbccd15e2dd6d29ef69636ae,8.5
d889a5c3c332cab5d493b0bdd9b8d295,638
d889d65567a63874e9db38241ec2399f,655
d88a225d12c6ae71beab5cfa2e6e0b24,39.8
d88a95c7c4efaba57a8640854aa16bad,982
d88b9341f5972a9d4a17aac4b623476c,466
d88bc916d7a63d1ba7acb546f73221a6,571
d88be96a5455ddcd7827994d95774b0d,82.2
d88ce3edbe731c4fe4f4c205ab3a6248,24.3
d88e0d5fa41661ce03cf6cf336527646,184
d8917c684fbf577ca5d76423b29f29da,314
d891fcff7f5720b6a87ecd0a3dbf0c27,1180
d8921ec6a676e398ec918a0cc755af21,1174
d894c56b9292fab569a34d58c6051772,350
d895b69ba0803a2ebe648a624d6e3f08,655
d8962b14d78c6bc197f6508354109936,246
d896771c13346a1152e08d268514f544,519
d896a23dad25767048a7f2fc96b09c4f,1030
d897077d0836ffdc2178d70b3f680baa,351
d8970edba4396fca8d53449f1942a530,15.9
d8986b24f588127c8c64a974631b0024,25.7
d898dd2a514f62601dc99b7858023038,452
d899e6d4576891e29d5a9d3f1867c6e1,692
d899e9de06c12640420a628524e4c092,539
d89b07cfd47a01ec2bb692b4ce6af6df,943
d89b392ad0bd59b8e4aac2471ad29e59,524
d89b3f3e37df53791ceeef1e4e653310,400
d89d67960e5c163e8afc1d83cf53db77,181
d89f2bc7981ac77675e55868ec92f7c4,153
d89ff75da06f798ea64c91a496386314,1694
d8a0ebd040a2059ee8dbec7e4055b927,444
d8a23906d95c53fd16569067cefb9103,779
d8a31a8693c0ed38aa974021d1ba3e65,249
d8a38160525fa277b48b3502ad5ae5cf,895
d8a46fc8e10a38b3756d7e677b3f6ab0,1341
d8a529e5911526f5848f48c0905166d2,11.8
d8a6f310927336f8375b12a6f2391da3,858
d8a72b506828f3aed76e36c3f4fd47bc,1870
d8a7be3bdd16ebaf4601bc8252f54a08,104
d8a7de021e5dfac3c36636fc6ef861c9,302
d8a8159f236db0b16fc43e3ceeed32be,140
d8a8ca4fa9960f350db09ddea8861f05,754
d8a8f0ec35b4d43643bb714f8cdf0872,214
d8aa6831ce562b75f8b1974395f3eb1d,2882
d8aa886bfa7d140c2ec1c7f9a310e007,865
d8ab6e868995a618b7abea3119b56789,957
d8ae8292c42789ec8fa46d9abc72b493,229
d8af0191c574aef677e1530618925317,253
d8af11fee1f5a13bf7b3584b9cce55fa,613
d8b1b374baabf8ba477823087ddfb1a2,1636
d8b31a554d23223a2493c602bcadb81b,1165
d8b32d5403c47d8ee3dadd8efa2fa960,20
d8b354d53fff40dcc80a7e64dbfc2878,2508
d8b396712d55ccad35aa9a1391aa74a1,2668
d8b4993a29bdafff6aff3ddc66a8eee0,243
d8b5366d0c46b7a7f33831b486b0af9b,73.6
d8b57220afe3f1416bb889cc0e61aa67,934
d8b5d1ea87d75046c7b453b1b128fcc3,354
d8b7feebc9066935b2a7f7002abb4e43,40.3
d8b81d0afc8e1dc9c448772c8789d612,440
d8b8d06e649832819245aebd5d4dd9be,213
d8b967bf1145baa8c3c10377cc05d83b,541
d8bb2fcc20893860be66137f4cb84b0e,1144
d8bd1a832e609b5dfb2e9ff4591720b8,722
d8bd333ce65e76948e3468e2de08cb8a,1193
d8be7210368c4e44be491b1e395b293e,153
d8be9ae1b47e841991f6985619f70ddb,290
d8bf59eb5386f2c3d82cfa4ced3c6183,690
d8bf77c1506e2e7d360d527098156a30,660
d8bfdbbe1b81198977776595047a0d98,559
d8c03aab0fec0814864f1ddfb5135698,1719
d8c132b9c7b4a1c50aa55a1280e9496b,1224
d8c15550aee132ffe4ed54c7da238e35,90.8
d8c26c70018f669b95557792546bc4dc,442
d8c288d0fed5e08752d14664f564075a,27.1
d8c2d5ded5aae20ac6a6e9ef34d9c3dd,541
d8c3814df9c4a328159b280e60a59486,581
d8c4293616878e2f015351d8f1445880,454
d8c441318d48082352e8592142db807c,333
d8c637c43a0a5a1c7ee79aad5ae359a2,122
d8c65cae037f8f9a93e2a53c54357a21,3112
d8c67af252d6fb9d0627101531bd3833,2951
d8c70ddb5b67b5e92df691abb6bafd01,106
d8c8bece281c5226428ab03f72ae8416,84.8
d8c9468038ac4ddc59b9cc15ee15cb0e,467
d8c9ca47e603a786abd4b67b75fd7a06,82.1
d8ca01db323262db3d732811e9a77985,20.4
d8ca37d221e2fa2bfe2393c1eb2fc26f,1716
d8ca4d3c24aed1ff86900cc75f3b6016,1150
d8cac70bba1a4ab6937ceaf9c2679c20,368
d8cb2573a32f3089690e573f7adfba54,1252
d8cb3d9dfc6d55658cf0a1f231d03fd8,308
d8cbc79d1dd84f3c87cb2ca7663c930e,2319
d8cc1cf815465b0812b29a738492e4f9,413
d8cdb1ec6e73dc6a9fcf2b7700afaf3c,205
d8d0471bb378cd618edd30efbc110325,1092
d8d0488eb1aa33a391551c5bbe00e93f,254
d8d04eeca6703f5545f4c25b8ace1ee9,1071
d8d126f05b944cb1a5d78542e4a34f9a,267
d8d281c1a1398a1e835fdc4adfb81e2a,501
d8d344285c3eb8fe24478102c93f6e94,434
d8d4e1a57a139526d78c7713a4eed523,1182
d8d4fd7b15d5b9cb93926c29f7f3066c,342
d8d5b2d660ff0d4f9391b823cf3d6b3c,563
d8d5cc8b2d42cce90b7ea35e5691a7b1,21.6
d8d5f372b6b1d10843065cbd97d6c55b,42.2
d8d7542ef46c4b0c88f0f51efa97268a,450
d8d842d38880d9584e98d64058aedfed,443
d8d875126ddbeec8b736ffd7f0b1a4c0,1965
d8d8abd9a4aa1b36575678bdf5e9d23e,1467
d8d9232af59462bbb0961d11222ea210,486
d8da851ab137ba5e72352b665d2ea6e8,36.5
d8db3d42c20148fb8282efea4061f7ff,752
d8dbb44d7c5b1fd8e7f41b49e27053d7,181
d8dbce6a7e7afb5ee03584eea5a61779,618
d8ded99e3d8a9de0aba5037f97743cff,967
d8e06a0d47d09dae630bf252bbf904b9,176
d8e084f74fa06f591e326975ca18a905,1136
d8e0ad323eb1f4ae7725beb34e2aff1f,91.1
d8e17cc85323061493b16b68a130bcff,2655
d8e17d5f7dacf0970d316e7c03e741e8,83
d8e243ce9c93a72de3d0edb7dfeae971,802
d8e266265b5aa8df57f13a4fe58ee38f,1304
d8e2d2a26010eb732a91d8b6952e2c9e,2433
d8e436a94b1158d6fff244c9ae75fccb,1144
d8e44f5b26cd539b50d9be42ecbe5d92,735
d8e45e306d71cde5968cee487d288580,490
d8e47a9014bdfe7e7d0d26b8a245d785,66.7
d8e4f17201e35b0341b90bf7b8be215c,79
d8e60d045809e16f66fdc3f775d0e870,461
d8e63c9990a74e7e6a7f16ad81251a3c,162
d8e82d1f482cdb6ddce0701ace3bc6c8,142
d8e8975022bcc29382f3cbeefe7c5731,556
d8ea9aaa8098d24938490811c469b4f3,568
d8eada63874f4ad83911e6c388521ba9,850
d8eaec04332d52c4a8376881e5af91c8,431
d8eb5e8c7fc14da34fc5252a2ca7cfab,351
d8eb98d942e4eff84fc373665f8d7ca7,680
d8ebb54dcd784b3c09814072db8e36d9,1101
d8ec5b1e258fdf9fb57488233fb97070,1049
d8eeab46fdc56c1066b44166186c2465,1070
d8ef09348b56313fe0bed98e79378ea2,821
d8efabfe9ad61f46b19449da5215e3f6,2117
d8efc4afe919de73af09d4319b503f08,1320
d8f1c1e598fd2b2e9e562c42782e0226,12
d8f219ff505c49a703a25ffac1126614,603
d8f309041b7d515605c0d4fd15b12db6,88.4
d8f367dd5e7df2171c1f718170dbee73,598
d8f3e55a570d41a0f061a425811311f1,13.8
d8f3f6f587c473f30872ffdf8170fc6c,23.4
d8f468b709cfc1078e9574824a4e16ad,1960
d8f4ac2b5cf577657a2165a7c75857ff,1082
d8f4c65b2259adf42e2f7f51a82fc8d0,800
d8f4cab2c25988993e96c6c02a837ec9,1556
d8f560d2563965001d1f853e74c82b0c,172
d8f57f08383291ef5fa6cb91dc1a4e02,687
d8f68e0ae10289264edb3f3bf8cac054,741
d8f7f9be7fb1c9734fecec3ba39cba52,359
d8f911c371592e1eb0dda906493c91f3,495
d8f92d7e898a1027a0957b82f58ddbc4,36.1
d8f9cc275e4ac13af22f90e26f535e87,577
d8f9df1fea3171b46193d6a185d1fec9,444
d8fa73e826d6e93ef59e9ebb19e2c08a,1038
d8fae81e30f4b6ab5dadfb1b5ad5f83a,470
d8fb797beb3bc5099a065c4db4a4d8fa,64.4
d8fd983079230409820f11f044e4fe4a,696
d8fdce7c3ba072263bdf443e1d906778,943
d8fdddcd258b88c4919c52ce44756a39,573
d8feff3b89294953930785a4bfc5e502,2059
d8ff321383376dc17f0dc69b56fecffe,830
d8ff3300b44a7aedb4d4ec07202ba6ee,356
d8ff993abef623e4c9956f245c4345e9,352
d9009d1d046dfcfcdc8deb608482e570,152
d900dcc636a20564de0edda6a808b44a,2943
d9017242fd88c2d6c9c356ea697dff58,1066
d90174017bf4d85298251ec0cf5a0bb7,531
d9024d0948b3358a22cdce1e33c9e39f,950
d902e0d07551cd7a8961363aae3e52f5,453
d9051ab12fdf0e2a51a56872d74e91d2,607
d905856c062516e1bd43377034e5c615,313
d905ea9eb4e5000a35cbee306bce1935,122
d905ef2a3ee51aff370cf4ca43eb5e8d,1320
d9064a51ed213dcd0cfe59a9039ec458,106
d906fa8596aaf7d085bcf5dd3bdf713a,68.7
d907363eb029510b5ebe3bb438dec976,1591
d907dae45d8ccfff636cf4369e496bad,458
d908de4c1a0a5ef56f75e404abb7ee10,355
d908e170d2b2f6e8a4ebe7dc3bcba4c4,155
d90bb9bb62261c6f02505180307b479b,210
d90c74ac81e1df6eb8fa862f94aeb132,546
d90d49263be4b2c4af68184313640fa6,608
d90e182426063c49d95c94e3aed7356a,6.9
d90f196173cdfc41f134770a43409e7f,1174
d90f36f9fe6a2fda4bbc5498a14b81d6,158
d90f70746b61ed0bb476ddaae181afd8,15
d9102d5c83f5e99bcf6d5971a2db0606,1691
d9107994bd1bf31404591bce06a547f8,457
d9117cec0a7a5bee29c4f45cf820b930,3006
d912af00829984e706d3907a63594e9f,370
d91313a0c0af07ea76d8eb89ed780b61,1017
d91340e9348bc8b0e4971c128f2c0254,1654
d9137c81bf939fd8a1934f77b701422c,153
d915ad63f37385cc799d0b5363de302a,2113
d9164ce0fa1f133d586e4373c8571614,703
d916aef37da586876fc49a24ecc609e8,2930
d916bc63daa29deee391ab3e479e2923,1439
d917b61df82dea35fe77a6dd3f6022e3,1863
d9184093392a8a7af118edd2a5c9aabc,2515
d9188a09f83fb2125c314edc1c7c933a,2375
d91a069afed21a6f7b095b0a908f5008,609
d91a712b4ecf0cba1183e01e2808599c,951
d91d81e30f336d49cc31106d5373842f,788
d91ebca111fb89e1ebbf4725da3120ea,12.3
d91f3753f6627409e794b7af521e7cb9,393
d91fb0012308a7be17b8f4fb3534619f,12.4
d9206b6df475ed69a1f7de7ecc2d9401,891
d92197e1617b69200451debc2626c333,852
d9237a626ce181c849177a05d3e863f2,632
d9248ece96bedf878b5e570f2a838c79,17.8
d9249bddb2097479f5b0eede146ed02d,1283
d924b2f481ea43a95856d604e81f9219,551
d9257c8e34393415a403600f6289fbc4,1077
d9264b7ce5f860c5b8d439f2e77bbc40,459
d92658650a56cb92f81df5c404505eb5,29.1
d92723535a5a2d4b8c5d0763d2d94a63,75.5
d9274f2e0c7860b038f3f05c0cdc6a45,1375
d92770d2fc168b9bb6a9a15f640986e4,62.1
d92888ccf9b2ae4399868e099fadf925,1287
d9290c1449b2c21f3c4b9efe267c8173,392
d929b9d4328102a95137287cab157512,253
d92a01f95189ea01e9fb980d9620cbe0,413
d92a35dc65d930c859ecff392b7ec4ce,619
d92a8706984271de71ada4185b112dcf,306
d92d14b8e228a3d16418041f0e04620a,2877
d92d62eadcca8fd6509c4d0afad5b2c2,21.2
d92ec01edb4390e4a8e311202039e06a,329
d930f975d0dd17a50eb1bc53fff79e9b,1044
d9315248c746eae375828adf46ae3eca,418
d931b40ce94a288787de6e568f9a76b3,2633
d931bcdb789d6460815d187628a45ea0,536
d933bc3298b938687c5aab9685d2108c,2686
d93483d856574edc5b6fc108348cf870,2631
d935a08ef5c50d36476868e9413cccea,17.8
d9374184c685550085112ae190d8f9c0,1534
d93a43bb061ed0512c59729ff759da67,119
d93a680cc497c0df20ea2023a89dc68e,823
d93b84ebf9409dbec57fb2ac291d9b67,1158
d93d9db59fc92ea85f60e36901b0d20b,842
d93de78534604415426f7206d1b8f641,451
d93ed72dc9abec13f2ad4ae2e531fada,338
d9423f55c7be4e211b72f44048af2e85,23.9
d9426f18fc5bcdadd300db98a31fe40b,25.7
d9432bd8e6dd2eb13a3a1eb8b6f0aaf3,455
d94353ea4014f1fc7b6eaadcc9c90fe7,266
d94486278633cac5f50e370851d24de6,143
d944e58fa0f8bdfb45d3090f6f403bf7,732
d945b34dccad9963b8affdb070378de2,657
d94600e5b855ffe8db3b9bc06e21b1bd,112
d946899ce911ebb570750e694994f812,2900
d9494d64d68f5be382644c6d748794ce,4.5
d9494fe15b74723b8b3b97835ab05246,628
d949922726bdc62d5829069a73cc15ca,1723
d949d4dcea6ae27ff040b9f9f40fac7a,616
d949d786471f33d1aab24d9818b79061,535
d94b232e72e4c7c22f765be9ee391b3f,308
d94b926061ca5111c67286a565441819,506
d94c726dff2fd4e74f45a4fb3e3d07a6,352
d94cd4d810e4cf28560cc3b12aa4b210,1415
d94e6700f8e40beffff545fc565e0085,825
d94f4fe5fee370911b2bdde33dadb1ac,1517
d9515cd3ca09c7b9b751f077d2adfc84,659
d9518a786caa6b0fb0f1be3f27664a09,21
d951a2eceb245c4227c3d633d4a440f2,428
d95236c2780d744b3bd884f327590d14,465
d9544a5262bc4ab34c701c37a69635c2,565
d9547df3c08b9a1d75ac31317de05c25,565
d955112528af770639e476af3ad63f45,595
d9554774d0c090aecdde8498be40f246,1048
d95551ac89d6513a7df861906c4f40ca,128
d956b6bc3c18434daf20182e6a625c86,195
d957021f1127559cd947b62533f484f7,174
d959ee7331f023b51bfaa71be6f7342d,295
d95b2210692db91db720c1ef8b02c1cd,739
d95c203ba62b39ad3c3a2df8d5e7c052,153
d95c7210ba7d2249083e45536f2d0a27,38.8
d95ca1fcb72812383e41e2eb7ca65dc2,1637
d95cb2dcbf2eb01c15e4633df807d2e4,2943
d95ce5242ca8d7a73903d6fed0f047b3,210
d95d7dc42c0d8218358ebeabc7bb5dfc,85
d95dc7171d00d08c5e2c57e693161db7,1155
d95df03babee2bdc78de99d217ee867a,400
d95fe33125690d67196ca4e9b56eee2e,1391
d95feb184596a27a70144e63e635ed5b,21.2
d9612f4021d391b5430703c339d62b26,417
d961b0820bb2a8d47f4277d39ddf9efc,591
d9626ceed1048372a97bb68643b58410,103
d963d0963eba99c7aeab1e3c03daa7e9,121
d9644b981a4d023c5392dd06bfc8cdc0,3572
d9647302d75348f06e63f8444ef95544,84.1
d9650d5b64446b09351a038e66c19467,1365
d965c84427fa1d6daad237adfbf75554,1327
d966edb9e3bbe70c8617b13fac4d810a,1069
d9673e96478769083775f81525768734,584
d967568814749cfaacca8b63248a2232,982
d967b02c8e9ac87edb380250c652a6b2,1495
d96877bce74cc0d3a90e346baf151b4c,238
d96b7c2964abbbf7ed9c2765fd25c8f3,143
d96d7f559007441c85e5bb679bca0feb,989
d96dd69ac1c031310e28e40e22130149,351
d96f940617a3c0e0e9c785239c9d807c,724
d9701308650d6bb282d0f1875addfb16,661
d97054c687bd818d4f7b78cda2eb4f01,1160
d9715bd8635503e2e6bf01a078df8c10,549
d9728853aba6c0bdff6723e6d7ddb310,1165
d973de85e22fa324fc26a2c4da7884b6,42.7
d973ffbdc6785dd43a4bc006e69ae3e3,415
d9745e8f7f6aba12a179d1e0641051c7,142
d974607c57ca915767ed00355b0a7bcb,15.8
d974716b98a0c162cd1e80fbf0d882bf,893
d974773494a37afcdf96ac5a0e86b557,1575
d975f03243bb4cacbbbdab1631466bf3,69.5
d976668f821dc630fb317d30d3fbc35d,600
d97670cc7c039da62e3bf444647fb307,497
d9769d29d698f5f17838e97bcdd1ef07,2795
d9770884f02a4e0d5e0f9d8fc5f5b9c4,683
d9773132aa1151c56c6f940c8d29cc0a,708
d977821da81b766c90bcd3351f0dbf19,513
d978adcd421de6a71e9974afe4414e4f,450
d978b987ad3fec35e680ec4e4954c3bb,1191
d978c11617c8cb9394b09ecf7c7ff182,1040
d97964c911feff7a28e51777c2ffbc7f,397
d97c11eb9b8f2f16f9b40432c070c8d3,594
d97cacbc87a70c0a938044518f7c31c2,688
d97ceab969b84967a5c136683ab0625e,381
d98078af880d3b6f9254693dade63983,871
d980f50000c27ca36394bcac0cc7285b,441
d981eec5ada61eb4066985278057dd19,429
d98222e2d133bcdcb2352eb1161ddd30,663
d9824f21d1f1d7e95d054b0becab9790,121
d982abd090f18bcf182f0a41284696c1,225
d983124667a44e540ef9ab35c37c486e,567
d9832d7b61b00846e220960f82ab95fe,741
d9842672b8cb5ecfbbd067d497f8958e,1132
d9855ff1d7520c1c5397b65164c32477,297
d9858ec8ea40a6321206b4ebb6ea621a,335
d985fb531fec480414b13531ab8c6e24,741
d986aa907c05fe216b9b6edac260abe1,553
d9877e15acab7084c36ddb2cdc47cbc5,416
d987cb7dbb81d5e2230b44b06ee52513,21.6
d98a2ebdd7f67365e177d1c4465d317a,377
d98a4e525a6240595557fbf149ff82da,76
d98a93a637c3178749cb3aaca843178c,970
d98ac39e656f2ec3c692bb141a43f2ee,71.2
