order_id,distance
6c70322204e946ff9b1bb988b305bc9c,662
6c7132d0849d1aba9e36d48456b3f5fd,627
6c714ec645881d7a96e3193eb2fb10f3,459
6c7162d7eb88ca4c936d4fd6ee5ed5ef,3885
6c71ff58759ad54f8b55ea6414020495,451
6c721c8ce1b433e68655575af4955976,399
6c7378154382f7378b82fa860f68c758,1167
6c7481b5566c6a3821a91a05b0f9f7c8,586
6c758731c7ddb641e9d5ee253ea2b20b,365
6c75a0779ee3835fcfd142d8ed8b2535,2276
6c75d5191caa57ce66aee84045b1d143,185
6c766a1a2f228cc57a2aab47f7fb58a7,330
6c77310ef232ed3cc83889e26f3b5159,837
6c789c4531cce9df0350a20eba9936be,419
6c78a9434dea28ba5f0dc29840509e67,116
6c790e53d7f40d0cb7e55134f1a7e009,131
6c7a2e394323dbc3b0ec1f9282030b88,611
6c7a96d309d8664e67c6c88cb02f49dd,1654
6c7b7abbea636930355172ccc20e3ee5,1204
6c7cd83914ca57ceb8c205d80630e699,1990
6c7d13407c99a390f23be27465331575,29.2
6c7dad15df3c2284a7dd2a9a35b73e91,1252
6c7ddb7af21aaa2a8ff9601aad32c94b,138
6c7e8d67d9bf60c5baf05bb0193b4908,614
6c7eda5a953efb5c1b6214592902069a,418
6c7fb725a2431401d4419f81ef811880,394
6c80694f60ad5694975dc614b2a7e723,418
6c80e36a9a77ce3ac32d97b159d0bab5,703
6c8157ae5ddc36aa59aa6f0afa0ef5de,17.5
6c81f50d7f607e25fb51066b15c8285e,90.4
6c82197bc099415d9919ccb609a9c072,525
6c8221844e21df82eaa09b45f2ca47b7,39.8
6c825e27cef5e047f570be83dd1feaba,837
6c8301b08c7426b14823e6362151d190,521
6c8409ca697ac1cdf422adf792fbf759,966
6c84c7c7fe25c0f6f1cd09e00e70585d,455
6c8638c1f5868621b0dd457371188635,2638
6c86cd28bc4a6ac0313b8d3e03131e9f,411
6c8739485ef95ce14f635264d378b198,929
6c88a4ceb710de8263b4aeb5ffa92afd,666
6c895a26a7b113a890c888e46f106907,546
6c89c0053620abe3d5d6a403c0dad5e7,370
6c8a46db92b71607f9b4b53efe70b28e,1136
6c8a4caa6d2814e7eced82b426f9c428,337
6c8accd4cab9d1cccad9d791492d53b2,507
6c8b41df796056dfa59f256768d11654,139
6c8b765ca02b8c8f1bdc3e8491d8c079,3791
6c8c2eaa3f73e88dd6dec1b8e00648e3,888
6c8c84221e424ef0729c9e08d70ad8c7,3805
6c8d10bff26c00a7e916fa8fd5ce56d9,345
6c8d9c889ff58afb2ced2fdf22588b6e,1533
6c8dc9b7ff1a1e35349382fa962de9fd,389
6c8e518ac12b63752ec2f566bab61b79,606
6c8e7fccd3a9d60db49c0264c1806ed6,35.4
6c8f9d0a7003b8066a4a9569849c7cde,395
6c8fdc6f1b35e5126442a74c3bcc36d5,625
6c902413dba57690cf1e5dd592553b6f,1571
6c903ab037ef7aebdda6d9a9aa9d6851,30.4
6c90fc612a10cf8c7c74570e1db07aa0,471
6c913991aedb5977cece1b1865cab730,411
6c91816cad7d95fae9a51fd93671289a,855
6c9296925051cae6d38b3678754b678f,492
6c92e2d397693207d989d46464700492,431
6c92e3a213b3733918bcc93dd2224399,356
6c936253ed9ab81f5293da5081ba8a9a,227
6c93ca822cc626b24dfbda211ce26e53,1089
6c93d0f61f822f692bad9bf588cc2069,1984
6c9421af091dff9b36e3da3f85e85827,455
6c949e670b5d33dc8fb8ad25b6da4860,2491
6c95d23402e2f0bd260853d11f45d3b7,575
6c962649b9d8c1ca7914e9be3f039d2f,11.1
6c983b6b465b11087129a008c89a4829,1134
6c9841106812441f8d244c22b9d07ba3,540
6c9931ec5709dc11de12410eb483b101,820
6c996c013efca89d881f5717239cf3b0,1361
6c9b54dfc2bd3e8b9dc0ac5032502cf1,576
6c9c946ae6eb5b5c312bf3b325f4e25c,1020
6c9d8a503389b985fe15e2f6c3b5f7cb,408
6c9e0983a488b321d5a291da9b9efc5a,240
6c9f98f87d36998da5fa865e86874816,534
6c9fa8bfb266b4c7de3e162fb28f46d8,23.9
6ca01767c49571ed5701f01124f6540b,51.7
6ca082050a10dae5dab834fd026cce34,74.3
6ca2b1dbcac1751cab45df5faa1b892e,72.1
6ca2f0c1ba04fa2c59259ccaf7e0c44d,27.8
6ca2f668191c33ed41c967acf4b9841d,742
6ca34a7e19802d00261e550467a965c8,1154
6ca45b5a3976343d5ac388f06ab70f09,78.2
6ca5c63fb52f32ccf5309fddb636c3a8,1098
6ca63d606e504f859e56df4534878101,1275
6ca65e175a893a8e77348e059f44d6e7,432
6ca7be1c933db977fa6163dad70b0e07,2028
6ca82d9e4eb3effeb9ad7d3a592d3cc4,697
6ca834e14df3fb5924d4e7fe551c80d9,2339
6ca9c0a909bbc8eebf30f6c1fdd2c3af,423
6caac7177852a39300388dfbb599a5dc,528
6cac054c444c98466bfa9af759df2f8a,362
6cac20dcd1e9ad064b34d1148de9b9ca,1074
6cad7a7812903a72ae057da0bfb61cce,4.1
6cad8647b638219c1df923544cc5aa0c,1585
6cadbcdea4da5368c7a801ce027f23f1,1005
6cadee7832cc4deb51fa0e117f3b6ebe,22.8
6caff58e656c5b6c5769918fd09707c2,294
6cb0e1664e861687126a22bcb14e9def,19.2
6cb134bb285a64b0425d1fdaa00d4214,502
6cb2000475274ad7e94d1e64f840e907,586
6cb295459b579361f0b6186ce45a76e4,978
6cb2e47e3a5794ff1a6157838c9e32e5,560
6cb37002aac9e0a0d9391f62e860dd7e,547
6cb6dd42d4278b77aded588ee52089af,735
6cb7111806a9b07928d2623e7708e8c6,1012
6cb79ca831fc2210fa584592cea3c5f1,683
6cba904e38ee56184c2b77d9dbc79ccb,954
6cbad422849c13ec8f4517ee01a6c02b,513
6cbb7541cec244760660574cd04791c8,483
6cbc2c3a5ded4eb0fed3a011b02c6eeb,1450
6cbddb4b9fd4c71ee2b7a0012dfe2fe3,40.1
6cbdf7000f3b95299293ee7375b40df2,164
6cbe1e11a1d2be3cada894fcdcbb020e,180
6cbe4707ae0b201a8d5a8b16dea28800,779
6cbe792e9ab88ffb6579d0b28088a988,120
6cc170c0199d6d09ed3ae398bbfe01af,451
6cc1d2351291e69abe5a9ff91fcdd59f,1715
6cc24bf6c628c261d2f9f0f7eef52a93,357
6cc40732b6bc944a2b6cb8aca515bfe5,773
6cc462dbd8849dc8a1ac2f9023901fe6,37.8
6cc4eb51469dec50a6130fe1cd07b7f9,933
6cc4f76a3cbfa54f4dd7d78df8e4bb85,52.5
6cc62a2c76cd0e02344dd2b2486178e2,856
6cc81d57e84149f55788bccafc8a48d3,524
6cc8ea41e721d4a32913da4bb2179069,922
6cc8ee95fa041110dc49df7e0a2e85b1,288
6cca0cec5b4fc97f471ac73afc03ece8,316
6ccac061be472c84db514aca9acd26e0,2850
6ccb433e00daae1283ccc956189c82ae,15.8
6ccd16e549ce0ddb62d8a6ec81f50a8c,1569
6ccfdcda6bd1ef7cee86cd6f6c4b8bee,123
6cd070c4e831393345297bfa86b24c39,97.4
6cd0fdda352bd163cf0796d835df0630,1023
6cd1a4eb4b9a14b5a991a897f096d443,675
6cd2700e3e9fc015e3bbe4ee264af57b,121
6cd30de23ae80f0c8c7439acece7ecd5,1045
6cd38adf54359273a7b891f4480a809a,594
6cd3f2ca1a0a50c0500752842d4dd018,529
6cd468d56fed6e899e7c7405b3e405f8,237
6cd474b81add3c3d62536cab3e34aa23,505
6cd4b1d2491c44f2fb48d9e55687321b,5.4
6cd5b34948dea7baaf9c2dd4f429c611,677
6cd5caac0c1958404675f8cc9804355b,19.3
6cd61eadfcf9bee43e7cf8068b937f55,966
6cd62576e07ee4e0d114e65358f5d503,1533
6cd651f3a661956fad760116b2745b3a,21.8
6cd679600ca2abd4f9de83447ba7023c,459
6cd6b68f7a9798a25f718d069608419f,588
6cd6ee8cba5c8dbddb25d90578edba0a,2302
6cd91ba388e06035714e1776db85ec11,873
6cd9dc64e9570c2a9555406d8148ec0a,1024
6cd9e3df3fefeeed2003ad58ffb79382,124
6cda04e989dcb90b7a42f11b3638d824,86.2
6cdad32a7c806be6cca65ff0d763389e,44.6
6cdb0cc1b8e91c029df0df00b4194736,1410
6cdb4b90b1b93c1565439c75f05acfa0,28.1
6cdb86865449a92089579ea715e1c1d1,1161
6cdb9b31878fbe99cbad7cde30306101,153
6cdb9c6dd8a5888b4dfc2ca57c8fb500,465
6cdc131d3c28253cd03cd0fbc3d5f938,220
6cdc6614473c4e81f86feff55e54d964,368
6cdd447ec5998b49b1846abfc795662a,758
6cdd625fb7db568f0f52136d0a8374a3,2792
6cdd8e55d732c4757465f8eb53d4a8a0,640
6cdda2ce8bf249e40f1a4a75b9fdef0d,34.9
6cdff0742900c90e18fd4afb296ffb49,14
6ce285ecc898105204fa22cd55838f01,563
6ce2f6c46900d2944aa402979ff81e6c,289
6ce317b426646bc2042821d2428dfd2f,519
6ce409ae9fc35c1c78c3190b660a23b4,6.4
6ce44e655ce6545d9637e72f7529cb5b,1073
6ce7ccf0d56235e7353e1fe55a368312,780
6ce881977271c8a9ee70289bea9f843e,562
6ce893d804dc1a09876e09ef2537b8f4,520
6ce97d43dcaf7511483429f939aeaa95,333
6ceabf34d230c31f161988dd2ff8fa92,1955
6cec1e2a7601ff15714a60b8cb6f3b43,931
6cedba94f8e590847115a3beec40a4a9,493
6cee580f42792d77f81c03cf6aa73423,387
6ceec659ff4d6720d0296d133cb49745,1302
6cf24cdeeb913dc50be3b7f30ffc3e89,818
6cf30e050336c50f368c34da13c9e6a2,848
6cf42125a37be6793fa08e470569048f,2708
6cf42ae592086e2192284047cbfb4632,1146
6cf5d7a6b6eb9cad292da0b65d6c010e,1215
6cf750e29805ce3d37382d97dc7eda36,2936
6cf76644c711a9290b56193c43685a77,1157
6cf8530b5b6d67f4090e16f6ef4a4c76,65.9
6cf8b5d146910e3d1b0f23f82a132194,363
6cf90e1166647c0225253a897567ceb2,116
6cf9278559172d523d1fbcf08988418c,1135
6cfa5243a13a7ea9c5b37fba140d4f9d,178
6cfb7323342e3d0389b8e67f9afa1937,1540
6cfe2a252e18997b4a5b5a0a612e7a0d,1508
6cfe6353d8643785eeccb1f3378ba401,102
6cfe871c3010e071e0672c44068d04fa,1864
6cff0bbcafb7486dd85cda3c8171cf9a,562
6cff0c3dacf64bb7cb2ad584b81b7d0d,533
6cff9244ac14a30d55f39722cf7febe9,112
6cfff87e38aec01ac371bafe086e3f56,30.7
6d01825b57b343ee894db28383c782e9,1584
6d02a007afc7698b7dd60ffb07514d1c,202
6d03ab0713a35b9475f6c5ed0d989976,1216
6d042d20c3b7deb350697e1448f066a9,717
6d04c19bc701d2f56dcc0a92e929de0c,608
6d04d37febb3507a35abc6f37bf14d97,315
6d04ee9620b18893b53a68b7522f2fcd,404
6d05cdd0e6f91b65f6b328634ddc86b6,4
6d05d2deb6a51438e65741cc19d715d8,659
6d07ebee9c7fa9c4749c7265c987bf0a,432
6d081f01954b384717392a20f7230f6a,1328
6d08b9609c4e0cb107497f8307539077,15.2
6d0940a8f5fba47562bb14cd97dfd6da,561
6d098fe9c328d8dbe615f82bf930ee93,993
6d0d1b394c3e9a042ef3fba7cb0968f5,581
6d0da5add693d625079fa8fdf40967d6,351
6d0e0305d6f6df15685493270ac1d986,278
6d0e0e8907efa53405051c14ba17f58e,2890
6d0e8d2043b7575a0cbdbed259ce8210,658
6d0ee01ab8a73e07883af627b8cbdff5,1373
6d0ef3c8cc6b6399e18942b77559dceb,822
6d0f0280ebfb3b857b70731c9df2158c,614
6d0f408f4dbc8d4ea87b6c5d5ab48775,310
6d0f81ca5d316d5a79829a1cfaf85237,1362
6d0f82a01588821c295aabc53d05a552,1456
6d10445e2d4cfc53db33470b19b33ec8,1718
6d1143ee8f5c735af54e03b051445d38,270
6d11b63bff141da41acde57e8145fa31,249
6d124ae5d617f5ddf8eee412524850c0,613
6d124e450d109b4a3b8ac6c4ccbd6d11,433
6d12f43a6648af8bcbcba202eab3a428,354
6d14889fa5a291bfb158f84de31cc0e9,64.2
6d15390c68ad06398621b0a7c976e52b,162
6d1590646b6c320a92101bed4984f0e2,29.6
6d15a355fd35494ccd207bec6a3a04d4,746
6d15ab11184942cfb824b1946fc00aee,123
6d166a44957a119a79b6213272be7841,73.3
6d17ce9c5d7c673c218ff5b2c8aeb9d2,513
6d17df1418ac08da686036d2a0359f5d,993
6d181a7ca28c869ef15a62c76e94fbac,620
6d182a625d3780efba31f2ad22cec6ba,922
6d1832bd42dccbd91d1ce32da7f54492,2938
6d1941372f0503efc3953bd3b24bb512,193
6d1a52060faffae010ab6d691f913b7f,338
6d1a62fa0b7ad62bdea639088be1e5f5,309
6d1b9596309214cfb2c38ae9d0d167dc,397
6d1bb6a3257e28040854d87c7984acf9,866
6d1c806cf81ca71cdd31c2079e39190b,1984
6d1d00752d412a243d22e2f6ebbbacd9,116
6d1df003234b0fe1102e0111ba280d62,1018
6d1e24636558186d996520563f53df00,160
6d1f16f4ed292206fbeedf3b44e0ceb3,516
6d1f29a9262130c47ca823ee31e85c17,171
6d1f5da238306b0008063ff2f93feac9,1389
6d2010e542102f9a4ba2316b70a556be,284
6d202b521fc871b25823b671584c514b,407
6d204580ed48ecaf67ad0b21a778979b,177
6d206f309ddf213a7977318bbe5d3cd0,1141
6d207818bcd4cc24c3dcda21dc7ceb1f,226
6d20c5b5d74d900b45b27fd6e6e01089,633
6d20d4bb2f512f9cc072f9b1ca5c614b,171
6d212e3f7da7cdbf836ce9494d33a606,40.7
6d21ed7585cca6643688d729d0cdfce6,40.4
6d230bed2f78fb2634dc7b6910c036d1,642
6d231a099f98f5a590ad78db56ae82f1,20.5
6d234dea658ce0c00f91e931cb11f93c,70.5
6d238ce1fb32d1ef6e4422764a7f76cc,581
6d23c62a64505799abe7e3195e81aa73,909
6d24d19f8842be0e8e1064fb0709528b,455
6d25592267349b322799e2beb687871e,1004
6d25b49ec255fb0bffe632d77a6345ec,39.3
6d2723b45ea982b9ea010813e96115ba,61
6d28c55560d42abc3d1b0070a87151e6,1376
6d2902f0339a16700f1e5f8649112ef3,603
6d29261d1991c6c4e47ac40e5642e3c6,153
6d2a30c9b7dcee3ed507dc9a601f99e7,633
6d2a7ba931fe7a8117fc382e5946832d,1035
6d2cb1a61d735811e501bb71b6dd9c35,643
6d2d513c85c6b40a59a24c477959acdc,595
6d2deca91b22bd2e7fcccd13c8dc73f4,199
6d2f0dccc294bd2e21a2c8c93d0121bc,674
6d2f1e2a36b2d36d4e4c626750224b9b,521
6d2fbf76787b9f35b1f3c3835a8a6a01,387
6d2fc09d62a66a0e432cb3d6e98a504e,3360
6d306f5d7fbcb1959017af34579fb7a6,31.5
6d3113205aaca4d6b2dfdd01e15ec7d7,1250
6d324f7246184ff9ac91728e4ade6ec1,405
6d335a14529f4ffa4219793d5b5a9772,832
6d3387429df1d01b1fd17ffe1b631d31,551
6d33da353d1319cf0f6c982b71edf354,1024
6d34c087b843ae0fdb296f15d948e45f,36.1
6d35086a1e8f72a2bb8add8d93b6aa8a,215
6d37c2777465f819544099f0ec5a6b25,29.3
6d384db975cc03a67526dcaa751e55fe,729
6d3973dc513ec7f3894ef3d39afe52a2,1292
6d39aecae27ed2210d0855310a3ca180,74.3
6d3a35145c6143c2315b64321be56041,537
6d3c3a50a1334e596c7d23901c33a8c7,83.8
6d3e1ebe9de0bbbaf627b66e8a5d71b2,24.1
6d3e3e287e00339a15d1b86b209121e7,35.2
6d3f1062aecd285e079e5cb1464cf31c,909
6d3f615ed5f5521c748aa7a71308a880,499
6d415687ad03111662fbfc54c811414e,223
6d4376b400a766f89e562e40696dc4e0,1084
6d44b31ace9597cb17ddf0de40a6ea51,976
6d44e8ec62952a37be589d7fabc7cab0,317
6d45b70444c5898d019ee65973019ef7,316
6d4616de4341417e17978fe57aec1c46,347
6d46be495109b4798339bb7ac0bfaa9e,357
6d46c95c090a478e52c89008e729bea2,1155
6d46f8b7f485ad93146f9880682d4eb2,645
6d47b47d25de405d24f3f4c9378e09e1,439
6d47bd16bfe3f754b853be0ba635ed7d,501
6d480dfe6a776cc015ee944f518a966c,22.4
6d481d5204319959780a50031fedfb48,636
6d482de66fa3ace9fc873ae40f19c4a6,74.6
6d49ef945903365b72a86294b54b948d,100
6d4c45be223296bf5be3d2612fffcf3b,1223
6d4cb52fc88ff9535115b7faae8c69c9,190
6d4d21ff3677c130cd3c6937482487eb,35.4
6d4dd79bee1e2a93f09c9501c2ff87e7,20.3
6d4e57d7c544dcf34b3dd4c1afb12c60,420
6d4e74b6495388cdfde5999070ad25d7,2675
6d4f15503da9e2e6278f57468ca35e35,86.9
6d4fbffb6862725cc8485066b8aca192,761
6d500e2b59a785bd8fec15acb73d341e,1028
6d501a59eec532012c8ef9f9f6f5240f,410
6d511fb14f71de9ba65c6651774e75d9,1686
6d513020e217c98e25467103ce6be42f,181
6d53ce2b0f6fad419567b5753de43a2d,1394
6d54b2636a61d610eb2adc5784fbe99e,1348
6d55fe3b32304e2b54494df5d44379e8,868
6d56dcd34118baee5c013a25cd6caa97,497
6d57e677a70c56edb8978b8c68afdbb8,866
6d58638e32674bebee793a47ac4cbadc,2784
6d593e5622aab63ba5830ea1dbfaecf9,31.9
6d5b02afa38b0682ac9c0ca1cc98b463,157
6d5b3f7d8dbeecde9db192aab1217ce2,524
6d5c0b87109f123898fe2dde02cebe1f,344
6d5c5ba52487a739a0406bcb654d91af,343
6d5d41f8365df2db64ec35a07addcf3c,76.3
6d5e087df6cf3e6440c325e21c9a1c7c,1576
6d5e97cf16f53cf50376b0baecb62595,437
6d5f4523e4747ceffd3e84b2d9bab9fc,83.3
6d5f62b312ef08610aa99b1a365ec10b,1392
6d5f722cdceaf1e8d589fa0279e55aac,1051
6d60cc495dfb5a5851f56f188c4e4059,336
6d60fdb8565707824a98431255d3183a,109
6d6175b9c1b238c3d6b510b070f96ed1,34.5
6d631e55b551b20a81767e9685b7afb9,1535
6d633f7b64b5aadd2d278944717b8585,431
6d634ac1e01a120c22e27efcba0a97dd,799
6d646ecd1e4497544257783077e9ce14,398
6d6491e68b2e416f68ec6e23e004d3a3,222
6d649c890e34db80ede180e9497aeb6a,413
6d6552e71bec5188cfa548c7f7094dad,278
6d669b4dec428bc8362a8b39ed61aaae,53.7
6d6783e9e03bc56ba0d4f018d45babe3,104
6d67e84d12d1216ea08f95b805d1848a,147
6d6a99c4cfaa3381cbd4e86237bf699d,345
6d6c3ad8291ffb9fd855faa127500137,2481
6d6d16957081d6989c08a9622183623a,1542
6d6dab0b5b471af95c0b7a114b5242f4,174
6d6f0c5bbf3fc7bbef3b260c1a8c89f8,434
6d6f16813fbb3448a034fc242a2603c6,95.6
6d70b44b2d0742e51c0434faba7c9afe,864
6d710101fb9f067dd5385ea1b6021946,967
6d7195bd775441e75af3f52c8c73031f,84.3
6d7335413b5b9b123f6d4f6be3aaa69e,450
6d73ecf533649a9f6e32b3c803c76e57,2420
6d7401af6d68c81a5958578eedcdd778,415
6d74d0a7b04ada2d0b870a20685ac3b1,717
6d76568d08aee5f1128bd0fb92071349,701
6d771a62f8e59777188b20db61acb214,36.3
6d77e82393612bee76e53595fd945726,1107
6d781e62fc99f1af77ad37974cb0a1b4,164
6d78521e00f69cd15f0a4f73f9f561e4,791
6d785f644bb980fb780ae00dcac90210,381
6d79dcf0dca92873e245ad1694c2b3ee,1044
6d7a67554f1a6013a68994bebaab490e,977
6d7a867946b6ea936e0f9bff037d10a2,306
6d7a9c1028453b6ee47863e588d93afd,455
6d7b9cba0e798f9b68b2c0745b38859a,209
6d7bfd3551f91299c7e4b7f0922e9e75,87.9
6d7c5064e6d1d2c4607b81368bbc7595,312
6d7cea535a10b4572594c350862c060e,711
6d7d0d56c64bb5a9c735dbf24d838bf8,423
6d7de866a140b19d09e825b2a4e944c7,734
6d7f89c34bd6171fd439f8f7c2404460,691
6d803f43262441beabcb27db6c78a68d,513
6d805885f6f2c426c2c589089c9dc332,7.8
6d80b0865b3140d16b2ddca281931566,2936
6d8102dfb9acad707f6e15b413270621,1361
6d81c04e1888cf43b0ec0f83b5efe746,3.5
6d82fb84caeb4867e10314d00ee91ca1,457
6d8487b198d566c788aea67710f430ef,660
6d84eef7bc3b079a4d45a49a3e355784,584
6d85f03f010453a6addfef985314107d,324
6d8660f8e645acd678cc75068d4fbcf0,829
6d8699cc1bfa9e279a2149dc5ed26e04,1266
6d86a700fbdfec909998eefa9110f3e9,72.6
6d86e90b2538097e14e7868abc08c234,513
6d87523e95d5670f7bbd10a46d5d70ab,280
6d885151b431516792fbfc7d393c90cd,808
6d888f8abd52d2a117f3d9844510d2d2,2647
6d8a901414328a5ace8b17a2fb3f664a,1500
6d8d35fe33dba5876a6748e641de5058,633
6d8d761e59ad4c88b15467b203d3367e,452
6d8e4a82843cea684d20aa10f91fe33a,2592
6d9288f26eeaab3874c5fd755cbfd448,131
6d92b8b8958a7955c3184410f45293f3,582
6d93a5151f8327f068c536d29513d94f,862
6d953888a914b67350d5bc4d48f2acab,59.8
6d95f56851f4a4c72764429b174d2757,570
6d968ecddfdc64031edb07f29ab012b7,1133
6d96df9c3708428cc5c9b8f2aca02055,761
6d983186ed41c01b43e558f2d7a68010,32.2
6d9a301ad93b5c24c6cff8e4f9cbe276,26.1
6d9ae94dabe435d638bfc80834e79b4a,580
6d9c9cea658be290a4d3c6ee16858ea9,544
6d9cc2a706027666e20ffb8e008de464,723
6d9ccb29372292701006df0d44b858c3,1121
6d9ce5b5461904a50d649dd753f6b5a1,651
6d9d2249defb1e5a1da402229dac3928,931
