order_id,distance
00010242fe8c5a6d1ba2dd792cb16214,408.0
00018f77f2f0320c557190d7a144bdd3,637.0
000229ec398224ef6ca0657da4fc703e,406.0
00024acbcdf0a6daa1e931b038114c75,366.0
00042b26cf59d7ce69dfabb4e55b4fd9,809.0
00048cc3ae777c65dbb7d2a0634bc1ea,179.0
00054e8431b9d7675808bcb819fb4a32,544.0
000576fe39319847cbb9d288c5617fa6,626.0
0005a1a1728c9d785b8e2b08b904576c,80.0
0005f50442cb953dcd1d21e1fb923495,52.8
00061f2a7bc09da83e415a52dc8a4af1,176.0
00063b381e2406b52ad429470734ebd5,359.0
0006ec9db01a64e59a68b2c340bf65a7,718.0
0008288aa423d2a3f00fcb17cd7d8719,440.0
0009792311464db532ff765bf7b182ae,1072.0
0009c9a17f916a706d71784483a5d643,96.2
000aed2e25dbad2f9ddb70584c5a2ded,45.6
000c3e6612759851cc3cbb4b83257986,265.0
000e562887b1f2006d75e0be9558292e,549.0
000e63d38ae8c00bbcb5a30573b99628,30.6
000e906b789b55f64edcb1f84030f90d,349.0
000f25f4d72195062c040b12dce9a18a,296.0
001021efaa8636c29475e7734483457d,730.0
0010b2e5201cc5f1ae7e9c6cc8f5bd00,458.0
00119ff934e539cf26f92b9ef0cdfed8,854.0
0011d82c4b53e22e84023405fb467e57,148.0
00125cb692d04887809806618a2a145f,964.0
00130c0eee84a3d909e75bc08c5c3ca1,86.6
0013503b13da1eac686219390b7d641b,192.0
00137e170939bba5a3134e2386413108,854.0
001427c0ec99cf8af737bd88e92fd444,1006.0
00143d0f86d6fbd9f9b38ab440ac16f5,881.0
0014ae671de39511f7575066200733b7,417.0
0015ebb40fb17286bea51d4607c4733c,982.0
00169e31ef4b29deaae414f9a5e95929,752.0
0016dfedd97fc2950e388d2971d718c7,1559.0
0017afd5076e074a48f1f1a4c7bac9c5,1838.0
001862358bf858722e1e2ae000cfed8b,225.0
0019c29108428acffd089c36103c9440,582.0
001ab0a7578dd66cd4b0a71f5b6e1e41,1463.0
001ac194d4a326a6fa99b581e9a3d963,72.4
001b76dd48a5b1eee3e87778daa40df8,664.0
001c85b5f68d2be0cb0797afc9e8ce9a,358.0
001d8f0e34a38c37f7dba2a37d4eba8b,12.8
001daeb0eddc45b999bad0801ad9d273,2085.0
001dbc16dc51075e987543d23a0507c7,734.0
001e7ba991be1b19605ca0316e7130f9,566.0
001e7cf2ad6bef3ade12ebc56ceaf0f3,484.0
0020262c8a370bd5a174ea6a2a267321,551.0
0020a222f55eb79a372d0efee3cca688,325.0
002175704e8b209f61b9ad5cfd92b60e,291.0
00229e4e43f7a7e0b9dd819ad43268d3,437.0
0025081dcf9330f9a5052ae82c6ce396,903.0
00254baeb6c932b0a8aeead91fbd02b5,2753.0
00259a44fcad3fc0474329e925d14fc3,599.0
0025c5d1a8ca53a240ec2634bb4492ea,3115.0
